COL_ID	ITEM_ID	COL_CD	DICT_ID	COL_ORDER	COL_TYPE	VISIBLE	EDITABLE	TEXT_ALIGN	NECESSARY	COL_WIDTH	IN_COL_INDEX	IN_COL_DEFAULT_VALUE
1	1205	printerGroupNm	70	1	text	1	0		0	250		
2	1205	printerNm	234	2	text	1	0		0	300		
3	1205	trayNm	220	3	text	1	0		0	300		
4	1211	classDtlCd	338	1	text	1	1		1	300		
5	1211	vdict.dictNm	1116	2	text	1	1		1	300		
6	1211	viewOrder	613	3	number	1	1	right	1	70		
7	1211	defaultFlg	1852	4	checkbox	1	1		1	80		
8	1211	delFlg	819	5	dropdown	1	1		0	110		
9	1218	bclassDtl.bclass.classCd	331	1	text	1	0		0	300		
10	1218	bclassDtl.bclass.classComment	337	2	text	1	0		0	300		
11	1218	bclassDtl.classDtlCd	338	3	text	1	0		0	300		
12	1218	bclassDtl.vdict.dictNm	1116	4	text	1	0		0	300		
13	1218	selectFlg	746	5	checkbox	1	1		0	40		
14	1218	defaultFlg	1852	6	checkbox	1	1		0	80		
15	1226	classGrpCd	333	1	text	1	1		1	300		
16	1226	classGrpComment	335	2	text	1	1		1	300		
17	1226	delFlg	819	3	dropdown	1	1		0	110		
18	1231	classCd	331	1	text	1	0		0	300		
19	1231	classComment	337	2	text	1	0		0	300		
20	1231	systemType	200	3	text	1	0		0	110		
21	1231	bclassDtlBySystemType.vdict.dictNm	1123	4	text	1	0		0	140		
22	1240	bdictCultureList[0].bculture.vdict.dictNm	1024	1	text	1	0		0	300		
23	1240	dictNm	424	2	text	1	0		0	300		
24	1240	dictCultureNm	1025	3	text	1	1		0	300		
25	1245	oldDictNm	1046	1	text	1	0		0	300		
26	1245	dictNm	424	2	text	1	1		1	300		
27	1245	systemType	200	3	dropdown	1	1		1	135		
28	1245	dataType	1047	4	dropdown	1	1		0	175		
29	1245	bdictValidAsOne.inputLimit	1048	5	dropdown	1	1		0	450		
30	1245	bdictValidAsOne.limitMessageCd	481	6	text	1	1		0	420		
31	1245	bdictValidAsOne.minChars	370	7	number	1	1	right	0	90		
32	1245	bdictValidAsOne.maxChars	374	8	number	1	1	right	0	90		
33	1245	bdictValidAsOne.minNumber	369	9	number	1	1	right	0	230		
34	1245	bdictValidAsOne.maxNumber	373	10	number	1	1	right	0	230		
35	1245	bdictValidAsOne.integerLength	482	11	number	1	1	right	0	75		
36	1245	bdictValidAsOne.decimalLength	477	12	number	1	1	right	0	75		
37	1245	delFlg	819	13	dropdown	1	1		0	110		
38	1253	screen.screenCd	309	1	text	1	0		0	300	1	
39	1253	screen.vdict.dictNm	1090	2	text	1	0		0	400	2	
40	1253	screen.systemTypeNm	200	3	text	1	0		0	110	3	
41	1253	item.vdict.dictNm	1944	4	text	1	0		0	300	4	
42	1265	infoNm	1073	1	text	1	0		0	1100		
43	1265	infoStartDt	312	2	date	1	0		0	150		
44	1265	infoEndDt	433	3	date	1	0		0	150		
45	1292	bclassDtlByLogDtlStatus.vdict.dictNm	261	1	text	1	0		0	155		
46	1292	processDt	661	2	datetime	1	0		0	180		
47	1292	logDtlSectionNm	1086	3	text	1	0		0	300		
48	1292	processInfo	467	4	text	1	0		0	1100		
49	1303	dictNm	256	1	text	1	0		0	125		
50	1303	processStartDt	1050	2	datetime	1	0		0	180		
51	1303	processEndDt	1051	3	datetime	1	0		0	180		
52	1303	pgmCd	1053	4	text	1	0		0	300		
53	1303	pgmNm	237	5	text	1	0		0	300		
54	1303	attribute1	202	6	text	1	0		0	90		
55	1303	centerNm	208	7	text	1	0		0	300		
56	1303	attribute2	299	8	text	1	0		0	85		
57	1303	clientNm	305	9	text	1	0		0	300		
58	1311	bscreen.screenCd	1076	1	dropdown	1	1		0	600		
59	1311	vdict.dictNm	1202	2	text	1	1		0	300		
60	1311	urlPath	182	3	text	1	1		0	600		
61	1311	targetWindow	140	4	dropdown	1	1		0	300		
62	1311	viewOrder	613	5	number	1	1	right	1	70		
63	1311	delFlg	819	6	dropdown	1	1		0	110		
64	1319	menuGrpCd	245	1	text	1	0		0	300		
65	1319	vdict.dictNm	1125	2	text	1	0		0	300		
66	1319	bmenuGrpSelf.vdict.dictNm	1126	3	text	1	0		0	300		
67	1319	visibleType	141	4	text	1	0		0	70		
68	1319	viewOrder	613	5	number	1	0	right	0	70		
69	1330	messageCd	240	1	text	1	1		1	450		
70	1330	messageNm	239	2	text	1	1		1	1000		
71	1330	messageAbbr	242	3	text	1	1		0	300		
72	1330	messageType	508	4	dropdown	1	1		0	160		
73	1330	systemType	200	5	dropdown	1	1		1	135		
74	1330	cultureCd	1024	6	dropdown	1	1		1	300		
75	1330	delFlg	819	7	dropdown	1	1		0	110		
76	1348	pprinter.pprinterGroup.printerGroupNm	62	1	text	1	0		0	250		
77	1348	pprinter.printerNm	234	2	text	1	0		0	300		
78	1348	pprinter.bclassDtlByVisible.vdict.dictNm	88	3	text	1	0		0	250		
79	1348	trayNm	220	4	text	1	0		0	300		
80	1348	visible	89	5	dropdown	1	1		1	250		
81	1358	printerGroupNm	62	1	text	1	1		1	250		
82	1358	attribute1	63	2	text	1	1		0	250		
83	1358	attribute2	64	3	text	1	1		0	250		
84	1358	attribute3	65	4	text	1	1		0	250		
85	1358	attribute4	66	5	text	1	1		0	250		
86	1358	attribute5	67	6	text	1	1		0	250		
87	1367	pprinterGroup.printerGroupNm	70	1	text	1	0		0	300		
88	1367	printerNm	234	2	text	1	0		0	300		
89	1367	visible	88	3	dropdown	1	1		1	250		
90	1381	printRequestNo	85	1	text	1	0		0	100		
91	1381	printerNm	4	6	text	1	0		0	500		
92	1381	trayNm	7	7	text	1	0		0	300		
93	1381	printNum	5	8	number	1	0	right	0	100		
94	1381	bclassDtlBySheetCollate.vdict.dictNm	614	10	text	1	0		0	140		
95	1381	bclassDtlByPrintResultClass.vdict.dictNm	86	2	text	1	0		0	100		
96	1381	printDt	80	3	datetime	1	0		0	180		
97	1381	pprintRequest.reportNm	1272	4	text	1	0		0	200		
98	1381	pprintRequest.reportLayoutNm	8	5	text	1	0		0	200		
99	1381	documentPageSize	109	9	number	1	0	right	0	100		
100	1396	reportNm	1272	4	text	1	0		0	200		
101	1396	reportLayoutNm	8	5	text	1	0		0	200		
102	1396	printerGroupNm	70	7	text	1	0		0	200		
103	1396	bclassDtlByPrintStatus.vdict.dictNm	274	1	text	1	0		0	140		
104	1396	bclassDtlByPrintedFlg.vdict.dictNm	79	11	text	1	0		0	100		
105	1396	printerNm	4	8	text	1	0		0	170		
106	1396	trayNm	7	9	text	1	0		0	170		
107	1396	printNum	5	12	number	1	0	right	0	100		
108	1396	bclassDtlBySheetCollate.vdict.dictNm	614	14	text	1	0		0	130		
109	1396	latestPrintDt	80	3	datetime	1	0		0	180		
110	1396	queueAddDt	103	2	datetime	1	0		0	180		
111	1396	documentPageSize	109	13	number	1	0	right	0	100		
112	1396	addUser	110	10	text	1	0		0	120		
113	1396	bclassDtlByPrintDataType.vdict.dictNm	112	6	text	1	0		0	130		
114	1423	printServiceNm	68	1	text	1	0		0	300		
115	1423	terminalNm	69	2	text	1	0		0	300		
116	1423	macAddress	3363	3	text	1	0		0	250		
117	1423	printerGroupNm	70	4	dropdown	1	0		0	200		
118	1423	bclassDtlByPrintServiceStatus.vdict.dictNm	71	5	dropdown	1	0		0	200		
119	1431	propertyNm	1077	1	text	1	1		1	300		
120	1431	propertyValue	3341	2	text	1	1		1	400		
121	1431	propertyComment	3342	3	text	1	1		0	800		
122	1431	delFlg	819	4	dropdown	1	1		0	110		
123	1442	itemCd	360	1	text	1	1		1	200		
124	1442	vdict.dictNm	1077	2	text	1	1		0	200		
125	1442	itemType	362	3	dropdown	1	1		0	200		
126	1442	visible	612	4	dropdown	1	1		1	200		
127	1442	itemFormat	1277	5	text	1	1		0	200		
128	1472	itemCd	360	1	text	1	1		1	200		
129	1472	vdict.dictNm	1077	2	text	1	1		0	300		
130	1472	itemType	362	3	dropdown	1	1		0	200		
131	1472	visible	612	4	dropdown	1	1		1	200		
132	1472	itemFormat	1277	5	text	1	1		0	200		
133	1472	delFlg	819	6	dropdown	1	1		0	110		
134	1478	preport.reportCd	523	1	text	1	0		0	200		
135	1478	preport.reportNm	530	2	text	1	0		0	300		
136	1478	reportLayoutNm	529	3	text	1	0		0	400		
137	1494	reportCd	523	1	text	1	1		1	200		
138	1494	reportNm	149	2	text	1	1		1	300		
139	1494	delFlg	819	3	dropdown	1	1		0	110		
140	1502	roleCd	1083	1	text	1	0		0	300		
141	1502	vdict.dictNm	344	2	text	1	0		0	300		
142	1502	broleGrpDtlList[0].applyOrder	535	3	number	1	1	right	0	75		
143	1507	roleGrpCd	1035	1	text	1	0		0	300		
144	1507	vdict.dictNm	1036	2	text	1	0		0	300		
145	1507	roleControlClass	143	3	text	1	0		0	300		
146	1507	bclassDtlByRoleControlClass.vdict.dictNm	144	4	text	1	0		0	300		
147	1517	roleCd	1083	1	text	1	0		0	300		
148	1517	vdict.dictNm	344	2	text	1	0		0	300		
149	1533	colCd	643	1	text	1	1		1	300		
150	1533	vdict.dictNm	1148	2	text	1	1		1	300		
151	1533	colOrder	647	3	number	1	1	right	0	70		
152	1533	colType	645	4	dropdown	1	1		0	270		
153	1533	visible	612	5	dropdown	1	1		1	110		
154	1533	editable	617	6	dropdown	1	1		1	130		
155	1533	textAlign	611	7	dropdown	1	1		0	185		
156	1533	necessary	610	8	dropdown	1	1		1	95		
157	1533	colWidth	648	9	number	1	1	right	0	60		
158	1533	inColIndex	592	10	number	1	1	right	0	155		
159	1533	inColDefaultValue	2911	11	text	1	1		0	300		
160	1533	bcolValidAsOne.inputLimit	1048	12	dropdown	1	1		0	450		
161	1533	bcolValidAsOne.limitMessageCd	481	13	text	1	1		0	420		
162	1533	bcolValidAsOne.minChars	370	14	number	1	1	right	0	90		
163	1533	bcolValidAsOne.maxChars	374	15	number	1	1	right	0	90		
164	1533	bcolValidAsOne.minNumber	369	16	number	1	1	right	0	230		
165	1533	bcolValidAsOne.maxNumber	373	17	number	1	1	right	0	230		
166	1533	bcolValidAsOne.integerLength	482	18	number	1	1	right	0	75		
167	1533	bcolValidAsOne.decimalLength	477	19	number	1	1	right	0	75		
168	1533	delFlg	819	20	dropdown	1	1		0	110		
169	1541	colCd	643	1	text	1	0		0	300		
170	1541	vdict.dictNm	1148	2	text	1	0		0	300		
171	1541	bclassDtlByVisible.vdict.dictNm	612	3	text	1	0		0	75		
172	1541	bclassDtlByEditable.vdict.dictNm	617	4	text	1	0		0	75		
173	1541	roleColVisible	1078	5	dropdown	1	1		0	140		
174	1541	roleColEditable	1079	6	dropdown	1	1		0	140		
175	1546	itemCd	360	1	text	1	1		1	300		
176	1546	vdict.dictNm	1077	2	text	1	1		1	300		
177	1546	itemType	362	3	dropdown	1	1		0	270		
178	1546	visible	612	4	dropdown	1	1		1	110		
179	1546	editable	617	5	dropdown	1	1		1	130		
180	1546	textAlign	611	6	dropdown	1	1		0	185		
181	1546	necessary	610	7	dropdown	1	1		1	95		
182	1546	displayRequired	135	8	dropdown	1	1		1	95		
183	1546	bitemValidAsOne.inputLimit	1048	9	dropdown	1	1		0	450		
184	1546	bitemValidAsOne.limitMessageCd	481	10	text	1	1		0	420		
185	1546	bitemValidAsOne.minChars	370	11	number	1	1	right	0	90		
186	1546	bitemValidAsOne.maxChars	374	12	number	1	1	right	0	90		
187	1546	bitemValidAsOne.minNumber	369	13	number	1	1	right	0	230		
188	1546	bitemValidAsOne.maxNumber	373	14	number	1	1	right	0	230		
189	1546	bitemValidAsOne.integerLength	482	15	number	1	1	right	0	75		
190	1546	bitemValidAsOne.decimalLength	477	16	number	1	1	right	0	75		
191	1546	delFlg	819	17	dropdown	1	1		0	110		
192	1553	itemCd	360	1	text	1	0		0	300		
193	1553	vdict.dictNm	1077	2	text	1	0		0	300		
194	1553	bclassDtlByVisible.vdict.dictNm	612	3	text	1	0		0	75		
195	1553	bclassDtlByEditable.vdict.dictNm	617	4	text	1	0		0	75		
196	1553	roleItemVisible	1078	5	dropdown	1	1		0	140		
197	1553	roleItemEditable	1079	6	dropdown	1	1		0	140		
198	1559	screenCd	360	1	text	1	0		0	300		
199	1559	vdict.dictNm	1090	2	text	1	0		0	300		
200	1559	systemTypeNm	200	3	text	1	0		0	110		
201	1572	screenCd	309	1	text	1	0		0	300		
202	1572	vdict.dictNm	1090	2	text	1	0		0	300		
203	1572	visible	612	3	dropdown	1	1		0	110		
204	1580	terminalCd	155	1	text	1	0		0	200		
205	1580	terminalNm	69	2	text	1	0		0	200		
206	1596	reportNm	530	1	text	1	0		0	150		
207	1596	reportLayoutNm	529	2	text	1	0		0	150		
208	1596	attribute1	73	3	text	1	0		0	150		
209	1596	attribute2	74	4	text	1	0		0	150		
210	1596	attribute3	75	5	text	1	0		0	150		
211	1596	attribute4	76	6	text	1	0		0	150		
212	1596	attribute5	77	7	text	1	0		0	150		
213	1596	printerGroupNm	70	8	dropdown	1	0		0	150		
214	1596	printerNm	234	9	dropdown	1	0		0	150		
215	1596	trayNm	220	10	dropdown	1	0		0	150		
216	1605	userCd	247	1	text	1	0		0	300		
217	1605	userNm	252	2	text	1	0		0	300		
218	1605	bculture.cultureCd	1032	3	text	1	0		0	115		
219	1605	cultureNm	1033	4	text	1	0		0	300		
220	1605	broleGrp.roleGrpCd	1035	5	text	1	0		0	300		
221	1605	roleGrpNm	1036	6	text	1	0		0	300		
222	1605	delFlg	1210	7	text	1	0		0	110		
223	1605	delFlgNm	1211	8	text	1	0		0	110		
224	1651	receiveRowId	774	1	number	1	0	right	0	60		
225	1651	barcode	1637	2	text	1	0		0	300	2	
226	1651	barcodeNm	1638	3	text	1	0		0	300	3	
227	1651	barcodeLabelComment	1632	4	text	1	0		0	300	4	
228	1651	outputCnt	1634	5	number	1	0	right	0	80	5	
229	1651	errorMessageNm	989	6	text	1	0		0	400		
230	1666	bolNo	2982	1	text	1	0		0	235		
231	1666	pickingWorkNo	3147	2	text	1	0		0	235		
232	1666	shippingDt	448	3	date	1	0		0	170		
233	1666	carrierCd	286	4	text	1	0		0	235		
234	1666	carrierNm	288	5	text	1	0		0	300		
235	1666	deliveryCourseCd	605	6	text	1	0		0	235		
236	1666	deliveryCourseNm	607	7	text	1	0		0	300		
237	1666	supplyCustomerCd	597	8	text	1	0		0	235		
238	1666	supplyCustomerNm	600	9	text	1	0		0	300		
239	1666	delivCustomerCd	554	10	text	1	0		0	235		
240	1666	delivCustomerNm	562	11	text	1	0		0	300		
241	1666	delivAddress1	3149	12	text	1	0		0	300		
242	1666	delivAddress2	3150	13	text	1	0		0	300		
243	1666	delivAddress3	3151	14	text	1	0		0	300		
244	1666	delivZipCd	563	15	text	1	0		0	235		
245	1666	carrierTraceNum	3152	16	text	1	0		0	235		
246	1666	bolOutFlg	2983	17	text	1	0		0	300		
247	1666	bolOutNm	2984	18	text	1	0		0	300		
248	1666	bolOutDt	3144	19	datetime	1	0		0	300		
249	1666	userNm	3145	20	text	1	0		0	300		
250	1666	pickingHId	452	21	text	0	0		0	300		
251	1678	mbox.boxCd	292	1	dropdown	1	1		1	245		
252	1685	boxGrpCd	1556	1	text	1	0		0	250		
253	1685	boxGrpNm	1557	2	text	1	0		0	300		
254	1685	mbox.boxCd	1558	3	text	1	0		0	200		
255	1685	mbox.boxNm	1559	4	text	1	0		0	170		
256	1685	delFlg	1210	5	text	1	0		0	200		
257	1685	bclassDtlByDelFlg.vdict.dictNm	1211	6	text	1	0		0	170		
258	1685	mcenter.centerCd	202	7	text	1	0		0	170		
259	1685	mcenter.centerNm	208	8	text	1	0		0	200		
260	1693	mcenter.centerCd	736	1	dropdown	1	1		1	200		
261	1693	boxCd	292	2	text	1	1		1	160		
262	1693	boxNm	294	3	text	1	1		1	300		
263	1693	length	437	4	number	1	1	right	1	170		
264	1693	width	290	5	number	1	1	right	1	170		
265	1693	height	364	6	number	1	1	right	1	170		
266	1693	volume	638	7	number	1	1	right	1	170		
267	1693	volumeRate	1547	8	number	1	1	right	1	170		
268	1693	permitVolume	1548	9	number	1	1	right	1	170		
269	1693	permitWeight	1549	10	number	1	1	right	1	170		
270	1693	delFlg	819	11	dropdown	1	1		1	110		
271	1706	boxCd	851	1	text	1	0		0	160		
272	1706	boxNm	294	2	text	1	0		0	160		
273	1706	mcarrierBoxList[0].delFlg	819	4	dropdown	1	1		0	160		
274	1706	mcarrierBoxList[0].boxSizeCd	1707	3	text	1	1		1	160		
275	1713	mcenter.centerCd	202	10	text	1	0		0	110		
276	1713	mcenter.centerNm	208	11	text	1	0		0	300		
277	1713	carrierCd	286	1	text	1	0		0	110		
278	1713	carrierNm	288	2	text	1	0		0	300		
279	1713	carrierAbbr	289	3	text	1	0		0	300		
280	1713	delFlg	1210	8	text	1	0		0	150		
281	1713	mcommonCarrier.carrierCd	1703	4	text	1	0		0	200		
282	1713	mcommonCarrier.carrierNm	1704	5	text	1	0		0	300		
283	1713	bclassDtlByDelFlg.vdict.dictNm	1211	9	text	1	0		0	125		
284	1713	mcommonCarrier.bolOutputTargetFlg	2985	6	text	0	0		0	300		
285	1713	mcommonCarrier.bclassDtlByBolOutputTargetFlg.vdict.dictNm	2986	7	text	0	0		0	300		
286	1727	mcustomer.customerCd	426	1	text	1	0		0	300		
287	1727	mcustomer.customerNm	428	2	text	1	0		0	300		
288	1727	collectAccountNoBillTo	3043	3	text	1	0		0	300		
289	1727	collectZipCdBillTo	3044	4	text	1	0		0	300		
290	1727	collectCountryCdBillTo	3045	5	text	1	0		0	300		
291	1727	paymentTermCdTaxesTo	3046	6	text	1	0		0	300		
292	1727	collectAccountNoTaxesTo	3047	7	text	1	0		0	300		
293	1727	collectZipCdTaxesTo	3048	8	text	1	0		0	300		
294	1727	collectCountryCdTaxesTo	3049	9	text	1	0		0	300		
295	1727	codPaymentTermCd	3050	10	text	1	0		0	300		
296	1727	codAmount	3051	11	text	1	0	right	0	300		
297	1727	codFeePayer	3052	12	text	1	0		0	300		
298	1727	termsOfSales	3053	13	text	1	0		0	300		
299	1727	brokerName	3054	14	text	1	0		0	300		
300	1727	brokerPhoneNo	3055	15	text	1	0		0	300		
301	1727	brokerFaxNo	3056	16	text	1	0		0	300		
302	1727	satDeliveryFlg	3057	17	text	1	0		0	300		
303	1727	satDeliveryFlgNm	3058	18	text	1	0		0	300		
304	1727	residentialDeliveryFlg	3059	19	text	1	0		0	300		
305	1727	residentialDeliveryFlgNm	3060	20	text	1	0		0	300		
306	1727	codFlg	3061	21	text	1	0		0	300		
307	1727	codFlgNm	3062	22	text	1	0		0	300		
308	1727	signatureRequiredFlg	3063	23	text	1	0		0	300		
309	1727	signatureRequiredFlgNm	3064	24	text	1	0		0	300		
310	1727	signatureReleaseFlg	3065	25	text	1	0		0	300		
311	1727	signatureReleaseFlgNm	3066	26	text	1	0		0	300		
312	1727	callBeforeDeliveryFlg	3067	27	text	1	0		0	300		
313	1727	callBeforeDeliveryFlgNm	3068	28	text	1	0		0	300		
314	1727	freezableProtectionFlg	3069	29	text	1	0		0	300		
315	1727	freezableProtectionFlgNm	3070	30	text	1	0		0	300		
316	1727	guaranteedPlusFlg	3071	31	text	1	0		0	300		
317	1727	guaranteedPlusFlgNm	3072	32	text	1	0		0	300		
318	1727	residentialPickupFlg	3073	33	text	1	0		0	300		
319	1727	residentialPickupFlgNm	3074	34	text	1	0		0	300		
320	1727	doNotStackStackFlg	3075	35	text	1	0		0	300		
321	1727	doNotStackPalletsFlgNm	3076	36	text	1	0		0	300		
322	1727	limitedAccessDeliveryFlg	3077	37	text	1	0		0	300		
323	1727	limitedAccessDeliveryFlgNm	3078	38	text	1	0		0	300		
324	1727	limitedAccessPickupFlg	3079	39	text	1	0		0	300		
325	1727	limitedAccessPickupFlgNm	3080	40	text	1	0		0	300		
326	1727	overSizedFlg	3081	41	text	1	0		0	300		
327	1727	overSizedFlgNm	3082	42	text	1	0		0	300		
328	1727	poisonFlg	3083	43	text	1	0		0	300		
329	1727	poisonFlgNm	3084	44	text	1	0		0	300		
330	1727	foogFlg	3085	45	text	1	0		0	300		
331	1727	foodFlgNm	3086	46	text	1	0		0	300		
332	1727	liftgateDeliveryPrepaidFlg	3087	47	text	1	0		0	300		
333	1727	liftgateDeliveryPrepaidFlgNm	3088	48	text	1	0		0	300		
334	1727	liftgateDeliveryCollectFlg	3089	49	text	1	0		0	300		
335	1727	liftgateDeliveryCollectFlgNm	3090	50	text	1	0		0	300		
336	1727	liftgatePickupPrepaidFlg	3091	51	text	1	0		0	300		
337	1727	liftgatePickupPrepaidFlgNm	3092	52	text	1	0		0	300		
338	1727	liftgatePickupCollectFlg	3093	53	text	1	0		0	300		
339	1727	liftgatePickupCollectFlgNm	3094	54	text	1	0		0	300		
340	1727	insideDeliveryPrepaidFlg	3095	55	text	1	0		0	300		
341	1727	insideDeliveryPrepaidFlgNm	3096	56	text	1	0		0	300		
342	1727	insideDeliveryCollectFlg	3097	57	text	1	0		0	300		
343	1727	insideDeliveryCollectFlgNm	3098	58	text	1	0		0	300		
344	1727	insidePickupPrepaidFlg	3099	59	text	1	0		0	300		
345	1727	insidePickupPrepaidFlgNm	3100	60	text	1	0		0	300		
346	1727	insidePickupCollectFlg	3101	61	text	1	0		0	300		
347	1727	insidePickupCollectFlgNm	3102	62	text	1	0		0	300		
348	1727	addDt	539	63	datetime	1	0		0	300		
349	1727	updDt	358	64	datetime	1	0		0	300		
350	1727	delFlg	1210	65	text	1	0		0	300		
351	1727	bclassDtlByDelFlg.vdict.dictNm	1211	66	text	1	0		0	300		
352	1773	tagType	1110	1	text	1	0		0	170		
353	1773	tagNm	1408	2	text	1	0		0	170		
354	1773	characterCd	1304	3	text	1	0		0	170		
355	1773	bclassDtlByCharacterCd.vdict.dictNm	1305	4	text	1	0		0	170		
356	1773	slipCustomerCd	1427	5	text	1	0		0	170		
357	1773	webApiRequestUrl	1709	6	text	1	0		0	300		
358	1773	customerId	1710	7	text	1	0		0	170		
359	1773	deptConsignorNm	1428	8	text	1	0		0	170		
360	1773	consignorTelNo	1429	9	text	1	0		0	170		
361	1773	slipClientTelNo	1412	10	text	1	0		0	170		
362	1773	slipClientZipCd	1413	11	text	1	0		0	170		
363	1773	slipClientAddress1	1430	12	text	1	0		0	200		
364	1773	slipClientAddress2	1431	13	text	1	0		0	170		
365	1773	slipClientNm1	1432	14	text	1	0		0	170		
366	1773	slipClientNm2	1433	15	text	1	0		0	170		
367	1773	slipShapeCd	1312	16	text	1	0		0	170		
368	1773	mcenterClassDtlBySlipShapeCd.vdict.dictNm	1313	17	text	1	0		0	170		
369	1773	slipItemNm1	1420	18	text	1	0		0	170		
370	1773	slipItemNm2	1422	19	text	1	0		0	170		
371	1773	slipItemNm3	1435	20	text	1	0		0	170		
372	1773	slipItemNm4	1436	21	text	1	0		0	170		
373	1773	slipItemNm5	1437	22	text	1	0		0	170		
374	1773	transportTypeSpeed	1314	23	text	1	0		0	270		
375	1773	mcenterClassDtlByTransportTypeSpeed.vdict.dictNm	1321	24	text	1	0		0	270		
376	1773	transportTypeItem	1315	25	text	1	0		0	210		
377	1773	mcenterClassDtlByTransportTypeItem.vdict.dictNm	1322	26	text	1	0		0	210		
378	1773	settlementType	1316	27	text	1	0		0	170		
379	1773	bclassDtlBySettlementType.vdict.dictNm	1323	28	text	1	0		0			
380	1773	sealType1	1317	29	text	1	0		0	340		
381	1773	mcenterClassDtlBySealType1.vdict.dictNm	1324	30	text	1	0		0			
382	1773	sealType2	1318	31	text	1	0		0	340		
383	1773	mcenterClassDtlBySealType2.vdict.dictNm	1325	32	text	1	0		0			
384	1773	sealType3	1319	33	text	1	0		0	340		
385	1773	mcenterClassDtlBySealType3.vdict.dictNm	1326	34	text	1	0		0			
386	1773	codCls	1320	35	text	1	0		0	170		
387	1773	bclassDtlByCodCls.vdict.dictNm	1327	36	text	1	0		0			
388	1773	sendCd	1716	37	text	1	0		0	170		
389	1773	apiOkuriCode	1718	38	text	1	0		0	250		
390	1773	apiBinsyuCode	1727	39	text	1	0		0	170		
391	1773	mcenterClassDtlByApiBinsyuCode.vdict.dictNm	1728	40	text	1	0		0	210		
392	1773	apiDaibikiFlg	1729	41	text	1	0		0	170		
393	1773	mcenterClassDtlByApiDaibikiFlg.vdict.dictNm	1730	42	text	1	0		0	210		
394	1773	apiDaibikiType	1731	43	text	1	0		0	250		
395	1773	mcenterClassDtlByApiDaibikiType.vdict.dictNm	1732	44	text	1	0		0	340		
396	1773	apiWeightCd1	1733	45	text	1	0		0	210		
397	1773	mcenterClassDtlByApiWeightCd1.vdict.dictNm	1734	46	text	1	0		0	250		
398	1773	apiWeightCd2	1735	47	text	1	0		0	210		
399	1773	mcenterClassDtlByApiWeightCd2.vdict.dictNm	1736	48	text	1	0		0	250		
400	1773	apiEidomeFlg	1737	49	text	1	0		0	170		
401	1773	mcenterClassDtlByApiEidomeFlg.vdict.dictNm	1738	50	text	1	0		0	250		
402	1773	delFlg	1210	51	text	1	0		0	110		
403	1773	bclassDtlByDelFlg.vdict.dictNm	1211	52	text	1	0		0	110		
404	1773	mcenter.centerCd	202	53	text	1	0		0	110		
405	1773	mcenter.centerNm	208	54	text	1	0		0	170		
406	1819	tagType	1110	1	text	1	0		0	170		
407	1819	tagNm	1408	2	text	1	0		0	170		
408	1819	characterCd	1304	3	text	1	0		0	170		
409	1819	bclassDtlByCharacterCd.vdict.dictNm	1305	4	text	1	0		0	170		
410	1819	slipType	1306	5	text	1	0		0	210		
411	1819	bclassDtlBySlipType.vdict.dictNm	1307	6	text	1	0		0	170		
412	1819	coolCls	1308	7	text	1	0		0	170		
413	1819	bclassDtlByCoolCls.vdict.dictNm	1309	8	text	1	0		0	170		
414	1819	honorific	1411	9	text	1	0		0	170		
415	1819	packingShowFlg	1456	10	text	1	0		0	170		
416	1819	bclassDtlByPackingShowFlg.vdict.dictNm	1310	11	text	1	0		0	170		
417	1819	slipClientTelNo	1412	12	text	1	0		0	170		
418	1819	slipClientZipCd	1413	13	text	1	0		0	170		
419	1819	slipClientAddress1	1414	14	text	1	0		0	170		
420	1819	slipClientAddress2	1415	15	text	1	0		0	200		
421	1819	slipClientAddress3	1416	16	text	1	0		0	170		
422	1819	slipClientAddress4	1417	17	text	1	0		0	250		
423	1819	slipClientNm	1418	18	text	1	0		0	170		
424	1819	slipItemCd1	1419	19	text	1	0		0	170		
425	1819	slipItemNm1	1420	20	text	1	0		0	170		
426	1819	slipItemCd2	1421	21	text	1	0		0	170		
427	1819	slipItemNm2	1422	22	text	1	0		0	170		
428	1819	freightHandling1	1423	23	text	1	0		0	170		
429	1819	freightHandling2	1424	24	text	1	0		0	170		
430	1819	article	1457	25	text	1	0		0	170		
431	1819	billingCustomerCd	1425	26	text	1	0		0	170		
432	1819	fareNo	1426	27	text	1	0		0	170		
433	1819	sendCd	1716	28	text	1	0		0	170		
434	1819	delFlg	1210	29	text	1	0		0	110		
435	1819	bclassDtlByDelFlg.vdict.dictNm	1211	30	text	1	0		0	110		
436	1819	mcenter.centerCd	202	31	text	1	0		0	110		
437	1819	mcenter.centerNm	208	32	text	1	0		0	170		
438	1853	tagType	1110	1	text	1	0		0	170		
439	1853	tagNm	1408	2	text	1	0		0	300		
440	1853	characterCd	1304	3	text	1	0		0	145		
441	1853	bclassDtlByCharacterCd.vdict.dictNm	1305	4	text	1	0		0	145		
442	1853	postType	1379	5	text	1	0		0	175		
443	1853	bclassDtlByPostType.vdict.dictNm	1380	6	text	1	0		0	175		
444	1853	coolType	1381	7	text	1	0		0	130		
445	1853	bclassDtlByCoolType.vdict.dictNm	1385	8	text	1	0		0	130		
446	1853	codType	1382	9	text	1	0		0	125		
447	1853	bclassDtlByCodType.vdict.dictNm	1386	10	text	1	0		0	125		
